Name,Date,Site,Cluster,Transect,Margin,Assigned to,Height (cm),Latitude,Longitude,Depth,Camera,Photographer,Water quality,Strobes,Framing gear used,White balance card,Comments,Row,Column,Label,Annotator,Date annotated,Machine suggestion 1,Machine confidence 1,Machine suggestion 2,Machine confidence 2,Machine suggestion 3,Machine confidence 3,Machine suggestion 4,Machine confidence 4,Machine suggestion 5,Machine confidence 5
2021-11-07-ADELUP-B-T1 21.0-A (PB070451).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,1799,RUBB,serenabutler,2022-01-29 19:14:30+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 21.0-A (PB070451).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,2199,SAND,serenabutler,2022-01-29 19:14:30+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 21.0-A (PB070451).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,2599,SAND,serenabutler,2022-01-29 19:14:30+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 21.0-A (PB070451).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,2999,SAND,serenabutler,2022-01-29 19:14:30+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 21.0-A (PB070451).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,3399,SAND,serenabutler,2022-01-29 19:14:30+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 21.0-A (PB070451).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,3799,SAND,serenabutler,2022-01-29 19:14:30+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,199,DEST,serenabutler,2022-01-29 19:20:02+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,599,DEST,serenabutler,2022-01-29 19:20:02+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,999,DEST,serenabutler,2022-01-29 19:20:02+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,1399,DEST,serenabutler,2022-01-29 19:20:02+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,1799,DEST,serenabutler,2022-01-29 19:20:02+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,2199,DEST,serenabutler,2022-01-29 19:20:02+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,2599,DEST,serenabutler,2022-01-29 19:20:02+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,2999,DEST,serenabutler,2022-01-29 19:20:02+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,3399,DEST,serenabutler,2022-01-29 19:20:02+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,3799,DEST,serenabutler,2022-01-29 19:20:02+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,199,DEST,serenabutler,2022-01-29 19:20:02+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,599,DEST,serenabutler,2022-01-29 19:20:02+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,999,DEST,serenabutler,2022-01-29 19:20:02+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,1399,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,1799,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,2199,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,2599,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,2999,DEAD,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,3399,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,3799,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,199,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,599,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,999,DEAD,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,1399,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,1799,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,2199,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,2599,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,2999,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,3399,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,3799,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,199,APUL,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,599,APUL,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,999,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,1399,DEAD,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,1799,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,2199,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,2599,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,2999,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,3399,DEAD,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,3799,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,199,APUL,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,599,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,999,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,1399,DEST,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,1799,MALG,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,2199,MALG,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,2599,MALG,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,2999,DEAD,serenabutler,2022-01-29 19:20:01+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,3399,DEAD,serenabutler,2022-01-29 19:20:00+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 22.0-A (PB070453).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,3799,DEAD,serenabutler,2022-01-29 19:20:00+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,199,DEAD,serenabutler,2022-01-29 19:28:48+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,599,DEAD,serenabutler,2022-01-29 19:28:48+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,999,DEAD,serenabutler,2022-01-29 19:28:48+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,1399,DEST,serenabutler,2022-01-29 19:28:48+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,1799,DEST,serenabutler,2022-01-29 19:28:48+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,2199,SAND,serenabutler,2022-01-29 19:28:48+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,2599,DEST,serenabutler,2022-01-29 19:28:48+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,2999,DEST,serenabutler,2022-01-29 19:28:48+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,3399,DEAD,serenabutler,2022-01-29 19:28:48+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,3799,DEAD,serenabutler,2022-01-29 19:28:48+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,199,DEAD,serenabutler,2022-01-29 19:28:48+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,599,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,999,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,1399,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,1799,SAND,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,2199,DEST,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,2599,DEST,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,2999,DEST,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,3399,DEST,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,3799,NOID,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,199,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,599,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,999,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,1399,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,1799,DEST,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,2199,SAND,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,2599,DEST,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,2999,APUL,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,3399,DEST,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,1499,3799,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,199,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,599,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,999,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,1399,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,1799,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,2199,APUL,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,2599,APUL,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,2999,APUL,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,3399,DEST,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2099,3799,APUL,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,199,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,599,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,999,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,1399,DEAD,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,1799,APUL,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,2199,APUL,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,2599,APUL,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,2999,APUL,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,3399,APUL,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 23.0-A (PB070455).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,2699,3799,APUL,serenabutler,2022-01-29 19:28:47+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,199,DEAD,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,599,DEAD,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,999,DEAD,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,1399,MALG,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,1799,DEAD,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,2199,DEAD,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,2599,DEAD,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,2999,DEAD,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,3399,DEAD,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,299,3799,DEAD,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,199,DEAD,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,599,DICT,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,999,DEAD,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,1399,DEAD,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,1799,DEAD,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,2199,DEAD,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
2021-11-07-ADELUP-B-T1 24.0-A (PB070457).JPG,2021-11-07,ADELUP,B,1,A,Serena B.,,,,,,,,,,,,899,2599,DEAD,serenabutler,2022-01-29 19:45:51+00:00,,,,,,,,,,
